date,facility,facility_id,organization_name,subregion,gmv,orders,gmv_minus_discount,week,month
2023-08-03,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,benevolent dolphin,Northwest,25.8,1,25.8,2023-07-31,2023-08-01
2023-08-03,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,benevolent quilt,Northwest,36.0,2,36.0,2023-07-31,2023-08-01
2023-08-03,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,benevolent sunshine,Northwest,49.0,2,49.0,2023-07-31,2023-08-01
2023-08-03,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,charming island,Northwest,45.25,3,45.25,2023-07-31,2023-08-01
2023-08-03,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,charming umbrella,Northwest,30.5,1,30.5,2023-07-31,2023-08-01
2023-08-03,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,colorful kangaroo,Northwest,86.7,3,75.7,2023-07-31,2023-08-01
2023-08-03,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,dazzling river,Northwest,134.45,4,134.45,2023-07-31,2023-08-01
2023-08-03,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,elegant mountain,Northwest,149.35,3,149.35,2023-07-31,2023-08-01
2023-08-03,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,fearless elephant,Northwest,1112.23,48,1112.23,2023-07-31,2023-08-01
2023-08-03,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,fearless piano,Northwest,1233.31,26,1183.26,2023-07-31,2023-08-01
2023-08-03,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,graceful house,Northwest,97.49,5,97.49,2023-07-31,2023-08-01
2023-08-03,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,joyful laptop,Northwest,100.0,5,90.02,2023-07-31,2023-08-01
2023-08-03,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,nimble night,Northwest,187.85,9,166.84,2023-07-31,2023-08-01
2023-08-03,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,nimble tiger,Northwest,135.1,8,135.1,2023-07-31,2023-08-01
2023-08-03,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,resilient zebra,Northwest,54.0,2,48.010000000000005,2023-07-31,2023-08-01
2023-08-03,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,tactful river,Northwest,2161.21,44,2161.21,2023-07-31,2023-08-01
2023-08-03,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,vibrant piano,Northwest,472.06,16,458.51,2023-07-31,2023-08-01
2023-08-03,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,witty house,Northwest,296.11,12,257.75,2023-07-31,2023-08-01
2023-08-03,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,witty ocean,Northwest,26.490000000000002,2,26.490000000000002,2023-07-31,2023-08-01
2023-08-03,NA-US-CO-DEN-Aurora,2019e0f4-7fd8-47fd-a858-9e5c4b409a39,abundant bicycle,Northwest,697.28,22,553.39,2023-07-31,2023-08-01
2023-08-03,NA-US-CO-DEN-Aurora,2019e0f4-7fd8-47fd-a858-9e5c4b409a39,optimistic flower,Northwest,713.26,23,644.05,2023-07-31,2023-08-01
2023-08-03,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,abundant apple,Chicago & Milwaukee,161.85,4,133.48000000000002,2023-07-31,2023-08-01
2023-08-03,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,abundant dolphin,Chicago & Milwaukee,20.97,2,20.97,2023-07-31,2023-08-01
2023-08-03,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,agile tiger,Chicago & Milwaukee,12.99,1,12.99,2023-07-31,2023-08-01
2023-08-03,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,alluring mountain,Chicago & Milwaukee,28.0,2,25.3,2023-07-31,2023-08-01
2023-08-03,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,benevolent island,Chicago & Milwaukee,37.0,2,37.0,2023-07-31,2023-08-01
2023-08-03,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,boring apple,Chicago & Milwaukee,7252.09,205,4681.25,2023-07-31,2023-08-01
2023-08-03,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,colorful night,Chicago & Milwaukee,510.07,18,409.2,2023-07-31,2023-08-01
2023-08-03,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,dazzling apple,Chicago & Milwaukee,137.87,6,137.87,2023-07-31,2023-08-01
2023-08-03,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,delicious ocean,Chicago & Milwaukee,386.5,12,342.29,2023-07-31,2023-08-01
2023-08-03,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,delicious tiger,Chicago & Milwaukee,5258.25,192,5123.37,2023-07-31,2023-08-01
2023-08-03,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,fearless tiger,Chicago & Milwaukee,367.65,5,367.65,2023-07-31,2023-08-01
2023-08-03,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,fruity kangaroo,Chicago & Milwaukee,498.12,14,290.27,2023-07-31,2023-08-01
2023-08-03,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,fruity valley,Chicago & Milwaukee,1028.97,36,1008.58,2023-07-31,2023-08-01
2023-08-03,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,fruity waterfall,Chicago & Milwaukee,252.57,17,237.57,2023-07-31,2023-08-01
2023-08-03,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,insightful house,Chicago & Milwaukee,29.97,1,26.97,2023-07-31,2023-08-01
2023-08-03,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,joyful tiger,Chicago & Milwaukee,37.0,1,31.01,2023-07-31,2023-08-01
2023-08-03,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,magnificent jungle,Chicago & Milwaukee,2897.59,130,2884.6,2023-07-31,2023-08-01
2023-08-03,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,magnificent night,Chicago & Milwaukee,36.97,2,36.97,2023-07-31,2023-08-01
2023-08-03,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,nimble quilt,Chicago & Milwaukee,42.5,2,42.5,2023-07-31,2023-08-01
2023-08-03,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,passionate elephant,Chicago & Milwaukee,26.24,1,26.24,2023-07-31,2023-08-01
2023-08-03,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,serene jungle,Chicago & Milwaukee,2652.71,63,1685.1,2023-07-31,2023-08-01
2023-08-03,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,tactful quilt,Chicago & Milwaukee,40.0,2,40.0,2023-07-31,2023-08-01
2023-08-03,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,vibrant laptop,Chicago & Milwaukee,509.3,19,473.35,2023-07-31,2023-08-01
2023-08-03,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,witty laptop,Chicago & Milwaukee,597.8,14,534.05,2023-07-31,2023-08-01
2023-08-03,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,abundant xylophone,Southwest,119.8,6,92.46000000000001,2023-07-31,2023-08-01
2023-08-03,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,alluring tiger,Southwest,2228.54,62,1561.08,2023-07-31,2023-08-01
2023-08-03,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,ambitious mountain,Southwest,16.98,2,16.98,2023-07-31,2023-08-01
2023-08-03,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,elegant island,Southwest,11.99,1,11.99,2023-07-31,2023-08-01
2023-08-03,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,elegant valley,Southwest,1288.39,45,1213.49,2023-07-31,2023-08-01
2023-08-03,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,insightful house,Southwest,1081.5,35,1076.51,2023-07-31,2023-08-01
2023-08-03,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,insightful piano,Southwest,1076.5,23,1060.5,2023-07-31,2023-08-01
2023-08-03,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,joyful laptop,Southwest,160.0,8,142.02,2023-07-31,2023-08-01
2023-08-03,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,joyful river,Southwest,76.99,4,75.5,2023-07-31,2023-08-01
2023-08-03,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,magnificent house,Southwest,133.92000000000002,3,133.92000000000002,2023-07-31,2023-08-01
2023-08-03,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,passionate elephant,Southwest,9.99,1,9.99,2023-07-31,2023-08-01
2023-08-03,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,passionate flower,Southwest,2193.19,69,2193.19,2023-07-31,2023-08-01
2023-08-03,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,resilient apple,Southwest,2452.4,79,1850.6399999999999,2023-07-31,2023-08-01
2023-08-03,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,serene mountain,Southwest,806.9300000000001,37,806.9300000000001,2023-07-31,2023-08-01
2023-08-03,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,serene night,Southwest,491.5,11,491.5,2023-07-31,2023-08-01
2023-08-03,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,tactful jungle,Southwest,68.0,3,68.0,2023-07-31,2023-08-01
2023-08-03,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,tactful valley,Southwest,146.82999999999998,6,114.73,2023-07-31,2023-08-01
2023-08-03,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,tactful waterfall,Southwest,888.9499999999999,27,888.9499999999999,2023-07-31,2023-08-01
2023-08-03,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,vibrant laptop,Southwest,1513.2,54,1330.96,2023-07-31,2023-08-01
2023-08-03,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,vibrant zebra,Southwest,30.96,1,30.96,2023-07-31,2023-08-01
2023-08-03,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,abundant cloud,Northeast,72.0,2,63.01,2023-07-31,2023-08-01
2023-08-03,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,abundant river,Northeast,1963.72,67,1949.72,2023-07-31,2023-08-01
2023-08-03,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,ambitious tiger,Northeast,327.78,15,327.78,2023-07-31,2023-08-01
2023-08-03,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,boring apple,Northeast,3678.09,104,2745.73,2023-07-31,2023-08-01
2023-08-03,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,dazzling apple,Northeast,186.0,6,186.0,2023-07-31,2023-08-01
2023-08-03,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,dazzling guitar,Northeast,147.0,4,147.0,2023-07-31,2023-08-01
2023-08-03,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,delicious house,Northeast,1825.9,103,1825.9,2023-07-31,2023-08-01
2023-08-03,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,fearless island,Northeast,2670.82,101,2085.04,2023-07-31,2023-08-01
2023-08-03,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,gigantic island,Northeast,48.93,1,40.94,2023-07-31,2023-08-01
2023-08-03,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,graceful apple,Northeast,812.97,17,797.97,2023-07-31,2023-08-01
2023-08-03,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,graceful laptop,Northeast,3430.85,96,3144.22,2023-07-31,2023-08-01
2023-08-03,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,graceful sunshine,Northeast,107.9,3,107.9,2023-07-31,2023-08-01
2023-08-03,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,optimistic apple,Northeast,577.43,19,577.43,2023-07-31,2023-08-01
2023-08-03,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,vibrant dolphin,Northeast,218.0,9,202.03,2023-07-31,2023-08-01
2023-08-03,NA-US-OD-5th (correct),54d4375f-4c79-4444-ad83-f54362c08198,witty piano,Northeast,260.76,7,249.97,2023-07-31,2023-08-01
2023-08-03,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,abundant elephant,Texas,434.25,19,409.25,2023-07-31,2023-08-01
2023-08-03,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,gigantic yacht,Texas,1358.52,47,1358.52,2023-07-31,2023-08-01
2023-08-03,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,passionate ocean,Texas,105.0,3,100.0,2023-07-31,2023-08-01
2023-08-03,NA-US-TUCS-SA-Lombrano (Correct),ee395d7f-589b-4208-a745-90a8a0aa3bfd,tactful flower,Texas,13.79,1,13.79,2023-07-31,2023-08-01
2023-08-03,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,boring river,Southeast,16.0,1,16.0,2023-07-31,2023-08-01
2023-08-03,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,optimistic apple,Southeast,376.7,12,358.73,2023-07-31,2023-08-01
2023-08-03,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,serene valley,Southeast,97.96,4,91.96,2023-07-31,2023-08-01
2023-08-03,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,tactful house,Southeast,29.38,2,29.38,2023-07-31,2023-08-01
2023-08-03,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,tactful yacht,Southeast,595.96,23,595.96,2023-07-31,2023-08-01
2023-08-03,NA-US-TX-KOL-18th,40cb78af-5b18-4044-82af-8751b9c34b58,vibrant mountain,Southeast,446.5,10,446.5,2023-07-31,2023-08-01
2023-08-04,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,abundant river,Northwest,2932.5,99,2703.45,2023-07-31,2023-08-01
2023-08-04,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,agile tiger,Northwest,12.99,1,12.99,2023-07-31,2023-08-01
2023-08-04,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,agile umbrella,Northwest,70.0,3,66.00999999999999,2023-07-31,2023-08-01
2023-08-04,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,alluring dolphin,Northwest,3384.15,134,3375.15,2023-07-31,2023-08-01
2023-08-04,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,benevolent dolphin,Northwest,64.5,2,64.5,2023-07-31,2023-08-01
2023-08-04,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,charming island,Northwest,49.75,2,49.75,2023-07-31,2023-08-01
2023-08-04,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,colorful kangaroo,Northwest,50.6,4,44.61,2023-07-31,2023-08-01
2023-08-04,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,dazzling river,Northwest,107.99000000000001,4,99.94,2023-07-31,2023-08-01
2023-08-04,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,dazzling valley,Northwest,84.85,1,84.85,2023-07-31,2023-08-01
2023-08-04,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,delicious zebra,Northwest,21.0,1,15.81,2023-07-31,2023-08-01
2023-08-04,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,elegant mountain,Northwest,414.2,8,414.2,2023-07-31,2023-08-01
2023-08-04,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,fearless elephant,Northwest,1191.79,31,1191.79,2023-07-31,2023-08-01
2023-08-04,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,fearless piano,Northwest,2607.14,36,2525.68,2023-07-31,2023-08-01
2023-08-04,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,fruity house,Northwest,188.86,7,185.47,2023-07-31,2023-08-01
2023-08-04,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,graceful house,Northwest,255.83,9,255.83,2023-07-31,2023-08-01
2023-08-04,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,joyful laptop,Northwest,300.0,12,264.04,2023-07-31,2023-08-01
2023-08-04,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,nimble night,Northwest,457.25,21,411.59000000000003,2023-07-31,2023-08-01
2023-08-04,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,resilient zebra,Northwest,60.0,3,50.61,2023-07-31,2023-08-01
2023-08-04,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,tactful river,Northwest,1886.9299999999998,36,1884.8999999999999,2023-07-31,2023-08-01
2023-08-04,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,vibrant piano,Northwest,209.48,8,197.87,2023-07-31,2023-08-01
2023-08-04,NA-US-CA(N)-NH-Ruff (Kitchens),905cbe43-327f-4d3e-a897-48ee81a64ade,witty house,Northwest,575.35,21,499.38,2023-07-31,2023-08-01
2023-08-04,NA-US-CO-DEN-Aurora,2019e0f4-7fd8-47fd-a858-9e5c4b409a39,abundant bicycle,Northwest,1750.69,52,1466.93,2023-07-31,2023-08-01
2023-08-04,NA-US-CO-DEN-Aurora,2019e0f4-7fd8-47fd-a858-9e5c4b409a39,optimistic flower,Northwest,1087.85,32,1001.6,2023-07-31,2023-08-01
2023-08-04,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,abundant apple,Chicago & Milwaukee,289.78000000000003,5,265.81,2023-07-31,2023-08-01
2023-08-04,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,abundant dolphin,Chicago & Milwaukee,13.98,1,13.98,2023-07-31,2023-08-01
2023-08-04,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,agile tiger,Chicago & Milwaukee,23.94,1,23.94,2023-07-31,2023-08-01
2023-08-04,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,alluring mountain,Chicago & Milwaukee,80.0,2,80.0,2023-07-31,2023-08-01
2023-08-04,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,benevolent island,Chicago & Milwaukee,70.5,3,70.5,2023-07-31,2023-08-01
2023-08-04,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,benevolent waterfall,Chicago & Milwaukee,24.9,2,24.9,2023-07-31,2023-08-01
2023-08-04,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,boring apple,Chicago & Milwaukee,9159.6,264,6225.95,2023-07-31,2023-08-01
2023-08-04,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,colorful night,Chicago & Milwaukee,285.53,13,212.72,2023-07-31,2023-08-01
2023-08-04,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,dazzling apple,Chicago & Milwaukee,118.9,3,118.9,2023-07-31,2023-08-01
2023-08-04,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,delicious ocean,Chicago & Milwaukee,684.5,15,623.55,2023-07-31,2023-08-01
2023-08-04,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,delicious tiger,Chicago & Milwaukee,4944.55,175,4871.72,2023-07-31,2023-08-01
2023-08-04,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,dynamic xylophone,Chicago & Milwaukee,32.0,1,32.0,2023-07-31,2023-08-01
2023-08-04,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,fearless tiger,Chicago & Milwaukee,66.92,2,66.92,2023-07-31,2023-08-01
2023-08-04,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,fruity kangaroo,Chicago & Milwaukee,399.17,13,263.27,2023-07-31,2023-08-01
2023-08-04,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,fruity valley,Chicago & Milwaukee,1181.44,39,1154.07,2023-07-31,2023-08-01
2023-08-04,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,fruity waterfall,Chicago & Milwaukee,379.93,20,341.88,2023-07-31,2023-08-01
2023-08-04,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,insightful house,Chicago & Milwaukee,11.49,1,11.49,2023-07-31,2023-08-01
2023-08-04,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,magnificent jungle,Chicago & Milwaukee,3264.8,142,3238.82,2023-07-31,2023-08-01
2023-08-04,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,magnificent night,Chicago & Milwaukee,26.21,1,21.21,2023-07-31,2023-08-01
2023-08-04,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,nimble quilt,Chicago & Milwaukee,51.0,3,51.0,2023-07-31,2023-08-01
2023-08-04,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,nimble tiger,Chicago & Milwaukee,28.39,2,28.39,2023-07-31,2023-08-01
2023-08-04,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,serene jungle,Chicago & Milwaukee,2977.83,71,1894.93,2023-07-31,2023-08-01
2023-08-04,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,vibrant laptop,Chicago & Milwaukee,941.6,30,854.85,2023-07-31,2023-08-01
2023-08-04,NA-US-IL-DUN-Avondale,54341152-da81-4b58-8ba3-8604bc1ff2dc,witty laptop,Chicago & Milwaukee,350.32,9,318.26,2023-07-31,2023-08-01
2023-08-04,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,abundant xylophone,Southwest,149.75,8,141.68,2023-07-31,2023-08-01
2023-08-04,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,alluring tiger,Southwest,2226.09,57,1451.71,2023-07-31,2023-08-01
2023-08-04,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,ambitious mountain,Southwest,126.83,6,114.84,2023-07-31,2023-08-01
2023-08-04,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,elegant island,Southwest,11.99,1,11.99,2023-07-31,2023-08-01
2023-08-04,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,elegant valley,Southwest,1292.67,44,1221.75,2023-07-31,2023-08-01
2023-08-04,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,insightful house,Southwest,80.0,3,68.02,2023-07-31,2023-08-01
2023-08-04,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,insightful piano,Southwest,1176.0,26,1152.0,2023-07-31,2023-08-01
2023-08-04,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,joyful laptop,Southwest,150.0,9,138.01,2023-07-31,2023-08-01
2023-08-04,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,joyful river,Southwest,97.97999999999999,3,97.97999999999999,2023-07-31,2023-08-01
2023-08-04,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,magnificent house,Southwest,42.98,1,42.98,2023-07-31,2023-08-01
2023-08-04,NA-US-NG-OTT-Tempe (Kitchens) (correct),a9eb0fc1-7699-43b4-bd4c-6bb5b8195a87,passionate elephant,Southwest,350.05,14,350.05,2023-07-31,2023-08-01
